id,url,is_valid,phishing_url,submission_time
8237596,https://phishtank.org/phish_detail.php?phish_id=8237596,Unknown,https://www.cappellopasticceria.it/aruba/index.php,Jul 25th 2023 12:05 PM
8237595,https://phishtank.org/phish_detail.php?phish_id=8237595,Unknown,http://golflincs.co.uk.travelwatchdog.com/,Jul 25th 2023 12:05 PM
8237594,https://phishtank.org/phish_detail.php?phish_id=8237594,Unknown,http://www.henning-grothkop.info/,Jul 25th 2023 12:00 PM
8237593,https://phishtank.org/phish_detail.php?phish_id=8237593,Unknown,http://www.henning-grothkop-academy.info/,Jul 25th 2023 12:00 PM
8237592,https://phishtank.org/phish_detail.php?phish_id=8237592,Unknown,https://caixa.hojepontos.us/,Jul 25th 2023 11:55 AM
8237591,https://phishtank.org/phish_detail.php?phish_id=8237591,Unknown,https://pakcnakespsaw.com,Jul 25th 2023 11:53 AM
8237590,https://phishtank.org/phish_detail.php?phish_id=8237590,Unknown,https://packnakespsaw.com,Jul 25th 2023 11:52 AM
8237589,https://phishtank.org/phish_detail.php?phish_id=8237589,VALID PHISH,https://mailverficationudate24july.yolasite.com/,Jul 25th 2023 11:52 AM
8237588,https://phishtank.org/phish_detail.php?phish_id=8237588,Unknown,https://packanekspsaw.com,Jul 25th 2023 11:50 AM
8237587,https://phishtank.org/phish_detail.php?phish_id=8237587,Unknown,https://pancksace.net/dre.html,Jul 25th 2023 11:50 AM
8237586,https://phishtank.org/phish_detail.php?phish_id=8237586,Unknown,https://panksake.com/dre.html,Jul 25th 2023 11:50 AM
8237585,https://phishtank.org/phish_detail.php?phish_id=8237585,VALID PHISH,http://bitkub688.cc,Jul 25th 2023 11:49 AM
8237584,https://phishtank.org/phish_detail.php?phish_id=8237584,VALID PHISH,https://pagamenti.staffasestenza.co/6432-123-1/3a1a2e97a906e2b/login.php?#_3a1a2e97a906e2bdc,Jul 25th 2023 11:48 AM
8237583,https://phishtank.org/phish_detail.php?phish_id=8237583,Unknown,https://pagamenti.staffasestenza.co/6432-123-1/,Jul 25th 2023 11:47 AM
8237582,https://phishtank.org/phish_detail.php?phish_id=8237582,Unknown,https://dobroslaw12.freshdesk.com/support/home,Jul 25th 2023 11:47 AM
8237581,https://phishtank.org/phish_detail.php?phish_id=8237581,Unknown,https://dobroslaw12.freshdesk.com/,Jul 25th 2023 11:47 AM
8237580,https://phishtank.org/phish_detail.php?phish_id=8237580,VALID PHISH,https://w-e.cfd/allegropl/?tranzakt1690281684085,Jul 25th 2023 11:46 AM
8237579,https://phishtank.org/phish_detail.php?phish_id=8237579,Unknown,http://www.giverr.co/,Jul 25th 2023 11:37 AM
8237578,https://phishtank.org/phish_detail.php?phish_id=8237578,Unknown,http://giverr.co,Jul 25th 2023 11:37 AM
8237577,https://phishtank.org/phish_detail.php?phish_id=8237577,Unknown,https://caixa.hojepontos.us,Jul 25th 2023 11:35 AM
8237576,https://phishtank.org/phish_detail.php?phish_id=8237576,Unknown,http://westernunionpl.uforme.store/login/281DD616WV902K8329558/,Jul 25th 2023 11:32 AM
8237575,https://phishtank.org/phish_detail.php?phish_id=8237575,Unknown,https://shp.pw/kycZW,Jul 25th 2023 11:30 AM
8237574,https://phishtank.org/phish_detail.php?phish_id=8237574,VALID PHISH,https://sparkasse.de-pushapp.info,Jul 25th 2023 11:30 AM
8237573,https://phishtank.org/phish_detail.php?phish_id=8237573,Unknown,https://tik.lol/yb2HU,Jul 25th 2023 11:30 AM
8237572,https://phishtank.org/phish_detail.php?phish_id=8237572,VALID PHISH,https://tinyurl.com/yc5wyt2x,Jul 25th 2023 11:30 AM
8237571,https://phishtank.org/phish_detail.php?phish_id=8237571,Unknown,https://cdn.trustcommander.net/privacy-center/template/index.htm,Jul 25th 2023 11:30 AM
8237570,https://phishtank.org/phish_detail.php?phish_id=8237570,VALID PHISH,https://engelmann-transport.de/DKB/portal/clients/login.php,Jul 25th 2023 11:30 AM
8237569,https://phishtank.org/phish_detail.php?phish_id=8237569,Unknown,https://miles-and-more.kartenaberchnung.com/mam/,Jul 25th 2023 11:30 AM
8237568,https://phishtank.org/phish_detail.php?phish_id=8237568,Unknown,http://mku.at/QmRVk,Jul 25th 2023 11:30 AM
8237567,https://phishtank.org/phish_detail.php?phish_id=8237567,Unknown,http://westernunionpl.uforme.store/get/26XP71DE45X17/,Jul 25th 2023 11:30 AM
8237566,https://phishtank.org/phish_detail.php?phish_id=8237566,Unknown,https://westernunionpl.uforme.store,Jul 25th 2023 11:28 AM
8237565,https://phishtank.org/phish_detail.php?phish_id=8237565,VALID PHISH,https://helpsupport-pages.github.io/bussines/,Jul 25th 2023 11:27 AM
8237564,https://phishtank.org/phish_detail.php?phish_id=8237564,Unknown,http://synchron.ru,Jul 25th 2023 11:27 AM
8237563,https://phishtank.org/phish_detail.php?phish_id=8237563,Unknown,https://dropesy.monster/,Jul 25th 2023 11:23 AM
8237562,https://phishtank.org/phish_detail.php?phish_id=8237562,Unknown,https://cs-legioners.fun/,Jul 25th 2023 11:20 AM
8237561,https://phishtank.org/phish_detail.php?phish_id=8237561,Unknown,https://igxeroll.cn/,Jul 25th 2023 11:20 AM
8237560,https://phishtank.org/phish_detail.php?phish_id=8237560,Unknown,https://5eplay.jingwanbisaicn.com/,Jul 25th 2023 11:20 AM
8237559,https://phishtank.org/phish_detail.php?phish_id=8237559,VALID PHISH,https://docs.google.com/presentation/d/e/2PACX-1vQSSbJftILWizJ8bFKAxfJcoeXCHRHbFCBUTpVh0S8TpkLorSi4nvzoE_Br5MQgscmwPSei03L32765/pub?start=false&loop=false&delayms=3000,Jul 25th 2023 11:14 AM
8237558,https://phishtank.org/phish_detail.php?phish_id=8237558,VALID PHISH,https://docs.google.com/presentation/d/e/2PACX-1vRkOKoNVzEqkcYNfMrDP1cHDW1VVdSVHEDhfVZxQSWN_7qVsp8TP4WvakghbWcDvDdvN8iL4XGEdOL9/pub?start=false&loop=false&delayms=3000&slide=id.p,Jul 25th 2023 11:13 AM
8237557,https://phishtank.org/phish_detail.php?phish_id=8237557,Unknown,https://oval-blackberry-def.notion.site/View-Your-Latest-Bill-5a185fe8b9c24e1b9c393752dddc1440?pvs=4,Jul 25th 2023 11:11 AM
8237556,https://phishtank.org/phish_detail.php?phish_id=8237556,VALID PHISH,https://862216.selcdn.ru/5899aedxchjlougvn||77rtdccbhj083azxcbnmkugfdder44677809kmloiytgvcn|bhgcdxasaq234567vcddhjjk/general.html,Jul 25th 2023 11:10 AM
8237555,https://phishtank.org/phish_detail.php?phish_id=8237555,Unknown,https://moonplay.pro,Jul 25th 2023 11:00 AM
8237554,https://phishtank.org/phish_detail.php?phish_id=8237554,Unknown,http://welovekeen.netlify.app/,Jul 25th 2023 11:00 AM
8237553,https://phishtank.org/phish_detail.php?phish_id=8237553,VALID PHISH,https://v.ht/F4cd5Ge6y3F5GSC,Jul 25th 2023 10:56 AM
8237552,https://phishtank.org/phish_detail.php?phish_id=8237552,Unknown,https://buydamaclagoons.com,Jul 25th 2023 10:55 AM
8237551,https://phishtank.org/phish_detail.php?phish_id=8237551,Unknown,https://nice.damac.haus/project/nice/,Jul 25th 2023 10:51 AM
8237550,https://phishtank.org/phish_detail.php?phish_id=8237550,Unknown,https://damac.haus,Jul 25th 2023 10:51 AM
8237549,https://phishtank.org/phish_detail.php?phish_id=8237549,Unknown,https://24youaktualisieren.com/anmeldungsite/,Jul 25th 2023 10:38 AM
8237548,https://phishtank.org/phish_detail.php?phish_id=8237548,Unknown,https://24youaktualisieren.com/anmeldungsite,Jul 25th 2023 10:38 AM
8237547,https://phishtank.org/phish_detail.php?phish_id=8237547,Unknown,https://damac.hfre.ae,Jul 25th 2023 10:33 AM
8237546,https://phishtank.org/phish_detail.php?phish_id=8237546,Unknown,https://tradeteacher.net/uni,Jul 25th 2023 10:28 AM
8237545,https://phishtank.org/phish_detail.php?phish_id=8237545,Unknown,http://homedeco.co,Jul 25th 2023 10:27 AM
8237544,https://phishtank.org/phish_detail.php?phish_id=8237544,Unknown,http://homedecor.directory,Jul 25th 2023 10:25 AM
8237543,https://phishtank.org/phish_detail.php?phish_id=8237543,VALID PHISH,https://bafybeidlb5emojyzwd5f5ksittgmt6pegggqhdnttwt3kcbm5a32uen2ry.ipfs.dweb.link/keep.html,Jul 25th 2023 9:54 AM
8237542,https://phishtank.org/phish_detail.php?phish_id=8237542,Unknown,https://www.shorturl.at/jAJX6,Jul 25th 2023 9:54 AM
8237541,https://phishtank.org/phish_detail.php?phish_id=8237541,VALID PHISH,"https://secure.oldschool.com-gz.cz/m=forum/forums.ws859,984,926,41953993,1222",Jul 25th 2023 9:50 AM
8237540,https://phishtank.org/phish_detail.php?phish_id=8237540,VALID PHISH,"https://secure.oldschool.com-gz.cz/m=weblogin/loginform859,984,926,41953993,2808",Jul 25th 2023 9:49 AM
8237539,https://phishtank.org/phish_detail.php?phish_id=8237539,Unknown,http://riverr.site,Jul 25th 2023 9:49 AM
8237538,https://phishtank.org/phish_detail.php?phish_id=8237538,Unknown,https://worldcoin.si/,Jul 25th 2023 9:34 AM
8237537,https://phishtank.org/phish_detail.php?phish_id=8237537,VALID PHISH,https://memberproton.weebly.com/,Jul 25th 2023 9:20 AM
8237536,https://phishtank.org/phish_detail.php?phish_id=8237536,Unknown,https://dev-capdte.pantheonsite.io/wp-admin/aapt/agport/46231/,Jul 25th 2023 9:15 AM
8237535,https://phishtank.org/phish_detail.php?phish_id=8237535,VALID PHISH,https://dev-capdte.pantheonsite.io/wp-admin/aapt/agport/46231,Jul 25th 2023 9:15 AM
8237534,https://phishtank.org/phish_detail.php?phish_id=8237534,Unknown,https://ptcaagri.blogspot.com/,Jul 25th 2023 9:13 AM
8237533,https://phishtank.org/phish_detail.php?phish_id=8237533,Unknown,http://mixdesign.com.tw/attention.html,Jul 25th 2023 9:06 AM
8237532,https://phishtank.org/phish_detail.php?phish_id=8237532,Unknown,https://twqpxk.top/login,Jul 25th 2023 9:06 AM
8237531,https://phishtank.org/phish_detail.php?phish_id=8237531,Unknown,http://elite.language-center.com.tw/regnewsss/c.php?cmd=_account-details&session=5bb63fff0eac399b6418a3473cd37855&dispatch=0c0dc6f7336345910b11944d2cf648e0c4434da5,Jul 25th 2023 9:05 AM
8237530,https://phishtank.org/phish_detail.php?phish_id=8237530,Unknown,http://elite.language-center.com.tw/regnewsss/em.php?cmd=_account-details&session=106009f412d56b4fbfded7c59490ef63&dispatch=90814194e4cf816d4996638a8d8a1e4c916c17dc,Jul 25th 2023 9:05 AM
8237529,https://phishtank.org/phish_detail.php?phish_id=8237529,Unknown,http://elite.language-center.com.tw/regnewsss/index.php,Jul 25th 2023 9:04 AM
8237528,https://phishtank.org/phish_detail.php?phish_id=8237528,Unknown,http://elite.language-center.com.tw/regnewsss/,Jul 25th 2023 9:04 AM
8237527,https://phishtank.org/phish_detail.php?phish_id=8237527,Unknown,http://elite.language-center.com.tw/wp-admin/lelitfym.php,Jul 25th 2023 9:04 AM
8237526,https://phishtank.org/phish_detail.php?phish_id=8237526,Unknown,http://elite.language-center.com.tw/wp-admin/kdnlhmln.php,Jul 25th 2023 9:03 AM
8237525,https://phishtank.org/phish_detail.php?phish_id=8237525,Unknown,http://elite.language-center.com.tw/wp-admin/zmgedbaw.php,Jul 25th 2023 9:03 AM
8237524,https://phishtank.org/phish_detail.php?phish_id=8237524,VALID PHISH,https://bingyixia.cn/,Jul 25th 2023 9:03 AM
8237523,https://phishtank.org/phish_detail.php?phish_id=8237523,Unknown,http://elite.language-center.com.tw/wp-admin/gozhrdsp.php,Jul 25th 2023 9:03 AM
8237522,https://phishtank.org/phish_detail.php?phish_id=8237522,Unknown,http://elite.language-center.com.tw/wp-admin/orlyaqpp.php,Jul 25th 2023 9:02 AM
8237521,https://phishtank.org/phish_detail.php?phish_id=8237521,Unknown,http://elite.language-center.com.tw/wp-admin/cgdfzydp.php,Jul 25th 2023 9:02 AM
8237520,https://phishtank.org/phish_detail.php?phish_id=8237520,Unknown,http://elite.language-center.com.tw/wp-admin/wpysoqqy.php,Jul 25th 2023 9:01 AM
8237519,https://phishtank.org/phish_detail.php?phish_id=8237519,Unknown,http://elite.language-center.com.tw/wp-admin/xvcrjqtq.php,Jul 25th 2023 9:01 AM
8237518,https://phishtank.org/phish_detail.php?phish_id=8237518,Unknown,http://elite.language-center.com.tw/wp-admin/adgfjhkj.php,Jul 25th 2023 9:01 AM
8237517,https://phishtank.org/phish_detail.php?phish_id=8237517,Unknown,http://elite.language-center.com.tw/wp-admin/mhrarisw.php,Jul 25th 2023 9:00 AM
8237516,https://phishtank.org/phish_detail.php?phish_id=8237516,Unknown,http://elite.language-center.com.tw/wp-admin/zysdiklc.php,Jul 25th 2023 9:00 AM
8237515,https://phishtank.org/phish_detail.php?phish_id=8237515,Unknown,http://elite.language-center.com.tw/wp-admin/jcszlvqf.php,Jul 25th 2023 8:59 AM
8237514,https://phishtank.org/phish_detail.php?phish_id=8237514,Unknown,http://elite.language-center.com.tw/wp-admin/yyrmxnij.php,Jul 25th 2023 8:59 AM
8237513,https://phishtank.org/phish_detail.php?phish_id=8237513,Unknown,http://elite.language-center.com.tw/wp-admin/couevyxt.php,Jul 25th 2023 8:59 AM
8237512,https://phishtank.org/phish_detail.php?phish_id=8237512,Unknown,http://elite.language-center.com.tw/wp-admin/wpzeblfn.php,Jul 25th 2023 8:58 AM
8237511,https://phishtank.org/phish_detail.php?phish_id=8237511,Unknown,http://elite.language-center.com.tw/wp-admin/dukdwlwm.php,Jul 25th 2023 8:58 AM
8237510,https://phishtank.org/phish_detail.php?phish_id=8237510,Unknown,http://elite.language-center.com.tw/wp-admin/wkexoxmf.php,Jul 25th 2023 8:57 AM
8237509,https://phishtank.org/phish_detail.php?phish_id=8237509,Unknown,http://elite.language-center.com.tw/wp-admin/bdavetki.php,Jul 25th 2023 8:57 AM
8237508,https://phishtank.org/phish_detail.php?phish_id=8237508,Unknown,http://elite.language-center.com.tw/wp-admin/zxpfncct.php,Jul 25th 2023 8:57 AM
8237507,https://phishtank.org/phish_detail.php?phish_id=8237507,Unknown,http://elite.language-center.com.tw/wp-admin/gbczycuu.php,Jul 25th 2023 8:56 AM
8237506,https://phishtank.org/phish_detail.php?phish_id=8237506,Unknown,https://cbonds.com/bonds/1481561/,Jul 25th 2023 8:47 AM
8237505,https://phishtank.org/phish_detail.php?phish_id=8237505,VALID PHISH,http://www.metamask-connect.cuikaz.com,Jul 25th 2023 8:47 AM
8237504,https://phishtank.org/phish_detail.php?phish_id=8237504,Unknown,https://genomeden.bio/bf7db181c75899cb20762128e0c41e4c,Jul 25th 2023 8:42 AM
8237503,https://phishtank.org/phish_detail.php?phish_id=8237503,VALID PHISH,https://undressanvile.com/?s1=350109&s2=1027544476&s3=4781&s10=2926,Jul 25th 2023 8:42 AM
8237502,https://phishtank.org/phish_detail.php?phish_id=8237502,VALID PHISH,https://confir-page.github.io/settings/,Jul 25th 2023 8:41 AM
8237501,https://phishtank.org/phish_detail.php?phish_id=8237501,Unknown,http://134.122.173.122,Jul 25th 2023 8:41 AM
8237500,https://phishtank.org/phish_detail.php?phish_id=8237500,VALID PHISH,https://support-bak-log.is/,Jul 25th 2023 8:39 AM
8237499,https://phishtank.org/phish_detail.php?phish_id=8237499,Unknown,https://www.cjoint.com/doc/23_07/MGylsWQ58Gd_renewal.html?0RY9PXnXgcc83ejCrKBf4FLGQNx05vTZ6mJE7JLhflzWI3amvc,Jul 25th 2023 8:37 AM
8237498,https://phishtank.org/phish_detail.php?phish_id=8237498,Unknown,https://unleashspeeds.com/0/0/0/511d6ae2f00f2fd544a603965d9ae193/11_100476/24299_81012/3,Jul 25th 2023 8:36 AM
8237497,https://phishtank.org/phish_detail.php?phish_id=8237497,Unknown,http://pollthingy.pro/?dD1jJmQ9MTAwNDc2Jmw9MjQyOTkmYz04MTAxMg==,Jul 25th 2023 8:36 AM
8237496,https://phishtank.org/phish_detail.php?phish_id=8237496,Unknown,https://genomeden.bio/7bf1de3941d41b4ef61d8f41e566c461,Jul 25th 2023 8:36 AM
8237495,https://phishtank.org/phish_detail.php?phish_id=8237495,VALID PHISH,http://depwes.com/it/check.html#,Jul 25th 2023 8:35 AM
8237494,https://phishtank.org/phish_detail.php?phish_id=8237494,Unknown,https://renewal-ovhcloud.uv-i.de/cR8VMvHshBDpGSfAatZT54K7LwUyiXd0bmugO69rnEQljezq3k/?67YGHUJOIK=78UYHUII23,Jul 25th 2023 8:34 AM
8237493,https://phishtank.org/phish_detail.php?phish_id=8237493,Unknown,https://renewal-ovhcloud.uv-i.de/ReNyUbd96F5xr7KHTagnIo0QM8ADOCuYShWkX1PqvEsLj3fBic/?67YGHUJOIK=78UYHUII23,Jul 25th 2023 8:32 AM
8237492,https://phishtank.org/phish_detail.php?phish_id=8237492,Unknown,https://renewal-ovhcloud.uv-i.de/?67YGHUJOIK=78UYHUII23,Jul 25th 2023 8:32 AM
8237491,https://phishtank.org/phish_detail.php?phish_id=8237491,Unknown,https://renewal-ovhcloud.uv-i.de/sO0o1SnA7v8XYJW9B4RVQUc6LtdKzGaHMbigPrkmIhqjNFTuDC/?67YGHUJOIK=78UYHUII23,Jul 25th 2023 8:30 AM
8237490,https://phishtank.org/phish_detail.php?phish_id=8237490,Unknown,https://www.eleacar.com/ov1%e2%80%af990,Jul 25th 2023 8:30 AM
8237489,https://phishtank.org/phish_detail.php?phish_id=8237489,Unknown,https://renewal-ovhcloud.uv-i.de/xYCRsjzKPQH5c8FUlef2SZ1dLbAk7iNarpnOyX3mW60vqJh9wM/?67YGHUJOIK=78UYHUII23,Jul 25th 2023 8:29 AM
8237488,https://phishtank.org/phish_detail.php?phish_id=8237488,Unknown,https://eleacar.com/ov1%e2%80%af990,Jul 25th 2023 8:29 AM
8237487,https://phishtank.org/phish_detail.php?phish_id=8237487,Unknown,https://renewal-ovhcloud.uv-i.de/iqW9Zt1ernSLYlk6goPpI7JQvcH4yA3dVCRzhKMsUjDuGaTfN0/?67YGHUJOIK=78UYHUII23,Jul 25th 2023 8:29 AM
8237486,https://phishtank.org/phish_detail.php?phish_id=8237486,Unknown,https://sleamconmnnity.ru/ld/Mar1nkaGame,Jul 25th 2023 8:24 AM
8237485,https://phishtank.org/phish_detail.php?phish_id=8237485,VALID PHISH,http://polytest.co.za/wp/wp-admin/MaburuChelete.htm,Jul 25th 2023 8:20 AM
8237484,https://phishtank.org/phish_detail.php?phish_id=8237484,VALID PHISH,https://cloudflare-ipfs.com/ipfs/QmVmwk55Vrn5fdGxvAGkH6DD4jQiWkxQjktqoFyFT62PDZ,Jul 25th 2023 8:19 AM
8237483,https://phishtank.org/phish_detail.php?phish_id=8237483,VALID PHISH,https://ib-resoniaobank-co-jp.wiki/,Jul 25th 2023 8:07 AM
8237482,https://phishtank.org/phish_detail.php?phish_id=8237482,Unknown,https://nourayatravel.com/public/logs/,Jul 25th 2023 8:05 AM
8237481,https://phishtank.org/phish_detail.php?phish_id=8237481,VALID PHISH,https://docs.google.com/presentation/d/e/2PACX-1vSWhjZsWPVe8ubXL21mYGDAKyRxZtIqqmiDtr8uF_Z45k3vISBBXAySCaAVOZxGn8SWvV7pAeKwJy_Q/pub?start=false&loop=false&delayms=3000,Jul 25th 2023 8:02 AM
8237480,https://phishtank.org/phish_detail.php?phish_id=8237480,Unknown,https://www.petedoor.com/home/css/css/css/css/css/css/,Jul 25th 2023 8:01 AM
8237479,https://phishtank.org/phish_detail.php?phish_id=8237479,Unknown,https://www.petedoor.com/category/commercial/css/css/css/,Jul 25th 2023 8:01 AM
8237478,https://phishtank.org/phish_detail.php?phish_id=8237478,Unknown,https://43.153.207.103/v3/signin/identifier?dsh=S-452560745:1679828866096626&continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&ifkv=AQMjQ7QzXbx69-j15Yej5TSTJ4UJSPwKcS0bGTwm0FuOS7qHbTYGUpo42nX0j57Al8pbH6PgyVQY&passive=1209600&xrealip=107.178.200.216&xrealip=185.194.93.13&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AQMjQ7QeZLcCNFxpadGsGAo-fkR-LuIYamv_C0M1ZcdtOWvumV3JoIhvuvR5NdnHGic4GcowNdOw/,Jul 25th 2023 8:01 AM
8237477,https://phishtank.org/phish_detail.php?phish_id=8237477,Unknown,https://43.153.207.103/v3/signin/identifier?dsh=S1846139604:1679623485612632&continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&ifkv=AQMjQ7QzXbx69-j15Yej5TSTJ4UJSPwKcS0bGTwm0FuOS7qHbTYGUpo42nX0j57Al8pbH6PgyVQY&passive=1209600&xrealip=107.178.200.216&xrealip=217.138.252.204&flowName=GlifWebSignIn&flowEntry=ServiceLogin&ifkv=AQMjQ7TVm6XC-5dVnvov-jzLwPOZDFdIdKDUqwyp2649IpjUuQaKnp3_yLOD7cOcnwzI7ULwaxTMCQ/,Jul 25th 2023 8:01 AM
8237476,https://phishtank.org/phish_detail.php?phish_id=8237476,Unknown,https://43.134.167.94/v3/signin/identifier?dsh=S-1744357627:1679624409724115&continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&ifkv=AQMjQ7SpxmAmxvLH_g8BekSlBvJsfx-nDKoLuvHxIKcWZZ37D7RMCRCsZbmTMuoZIH1i6PfmxC3LJg&passive=1209600&xrealip=107.178.232.242&xrealip=217.138.252.184&flowName=GlifWebSignIn&flowEntry=ServiceLogin&ifkv=AQMjQ7SIWoJZFOYna9OHRswxhH6U_vJBfiUA8b7PH1JmLeoIDWZcq0p0aEzb4yxocQgnEtm_9JMj9w/,Jul 25th 2023 8:01 AM
8237475,https://phishtank.org/phish_detail.php?phish_id=8237475,Unknown,https://129.226.210.78/v3/signin/identifier?dsh=S-905198478:1679624417626578&continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&ifkv=AWnogHcv0rRDDKxOyqD4XCsaPOsGNNisb150B7sqvzHKnm_2QYYbd8_ElZclwnFFEuhYIMuNtEeJ&passive=1209600&xrealip=107.178.231.233&xrealip=217.138.252.184&flowName=GlifWebSignIn&flowEntry=ServiceLogin&ifkv=AQMjQ7SIDCm8hD6lyBPekPIyg02LDimAammnWdRcTyjbrJyDaf7CJJX0VX-jVWQr4YgVkwnhEx0z9g/,Jul 25th 2023 8:01 AM
8237474,https://phishtank.org/phish_detail.php?phish_id=8237474,Unknown,https://vobawele.weebly.com/uploads/1/3/5/3/135334277/41f1c7c2c87ec11.pdf,Jul 25th 2023 8:01 AM
8237473,https://phishtank.org/phish_detail.php?phish_id=8237473,Unknown,https://spiritofarabia.com/xml/ubs/mobile.free.fr/abonnement-facturemobileid908374230428090/moncompte-id4987450394723489234989/,Jul 25th 2023 8:00 AM
8237472,https://phishtank.org/phish_detail.php?phish_id=8237472,Unknown,https://rumizegib.weebly.com/,Jul 25th 2023 8:00 AM
8237471,https://phishtank.org/phish_detail.php?phish_id=8237471,Unknown,http://bafybeigwtlfegur7yabk574pxnbifoizrt5wtxcmdmubxdfwanyuxmun5u.ipfs.dweb.link/RE-WTF-FIXED.html,Jul 25th 2023 8:00 AM
8237470,https://phishtank.org/phish_detail.php?phish_id=8237470,VALID PHISH,https://docs.google.com/presentation/d/e/2PACX-1vSBif7Z4CD4N2DCdnRZi68Bs8V2ZuQKKZhQGQorUKbGbryRSgUyXOpuPQviq8GlhEoGHo4jHC1esx_a/pub?start=false&loop=false&delayms=3000,Jul 25th 2023 8:00 AM
8237469,https://phishtank.org/phish_detail.php?phish_id=8237469,Unknown,http://bafybeigiupiekdtucx2hrkgkcgorq7xgkfhjebebkfccrmsdnbccz44ixu.ipfs.dweb.link/Adobepdf-Invoice.html,Jul 25th 2023 8:00 AM
8237468,https://phishtank.org/phish_detail.php?phish_id=8237468,Unknown,http://bafybeig3tm7gtkz5abjlu4ucvimk6iutcbpqd6kaj2mot2qghqj3asger4.ipfs.dweb.link/,Jul 25th 2023 8:00 AM
8237467,https://phishtank.org/phish_detail.php?phish_id=8237467,Unknown,http://bafybeief2zlxni2hcbp5no5aaz6nftsyfk2tofpgwiq5bcbixgghmx6lwy.ipfs.dweb.link/dshi890.html,Jul 25th 2023 8:00 AM
8237466,https://phishtank.org/phish_detail.php?phish_id=8237466,Unknown,https://mon-bricoleur.fr/wp-admin/js/widgets/-/dhl/index.php,Jul 25th 2023 8:00 AM
8237465,https://phishtank.org/phish_detail.php?phish_id=8237465,Unknown,https://mitausur.com/a/,Jul 25th 2023 8:00 AM
8237464,https://phishtank.org/phish_detail.php?phish_id=8237464,Unknown,https://www.henning-grothkop.info/,Jul 25th 2023 8:00 AM
8237463,https://phishtank.org/phish_detail.php?phish_id=8237463,Unknown,https://www.henning-grothkop-academy.info/,Jul 25th 2023 8:00 AM
8237462,https://phishtank.org/phish_detail.php?phish_id=8237462,VALID PHISH,https://docs.google.com/presentation/d/e/2PACX-1vQkqmsgwjDn7n6yg7ocCN85xAyY2iqDldgdF7_UAo-bZMo2ocmJmNf8Gs7jgg4R4U3LQQovAooUkL6D/pub?start=false&loop=false&delayms=3000,Jul 25th 2023 7:58 AM
8237461,https://phishtank.org/phish_detail.php?phish_id=8237461,Unknown,https://airtell.us,Jul 25th 2023 7:56 AM
8237460,https://phishtank.org/phish_detail.php?phish_id=8237460,VALID PHISH,https://docs.google.com/presentation/d/e/2PACX-1vQVweKpAyWOh-MsdQA2GypTxlZd_nf-JkQxxB6Jw7uXYrgUiNEPHnFaTj-M-d2qO_P21z9IWAhRCgYI/pub?start=false&loop=false&delayms=3000,Jul 25th 2023 7:50 AM
8237459,https://phishtank.org/phish_detail.php?phish_id=8237459,Unknown,https://damac-hills-dubai.site,Jul 25th 2023 7:49 AM
8237458,https://phishtank.org/phish_detail.php?phish_id=8237458,VALID PHISH,https://dnt-group.com/,Jul 25th 2023 7:48 AM
8237457,https://phishtank.org/phish_detail.php?phish_id=8237457,VALID PHISH,https://mailviewing.wixsite.com/bt-internetupdate202,Jul 25th 2023 7:45 AM
8237456,https://phishtank.org/phish_detail.php?phish_id=8237456,Unknown,https://www.oncnlineswb.com/google/,Jul 25th 2023 7:44 AM
8237455,https://phishtank.org/phish_detail.php?phish_id=8237455,Unknown,https://damac.info,Jul 25th 2023 7:41 AM
8237454,https://phishtank.org/phish_detail.php?phish_id=8237454,Unknown,https://damacprojects.ae,Jul 25th 2023 7:39 AM
8237453,https://phishtank.org/phish_detail.php?phish_id=8237453,VALID PHISH,https://teratur.gudangin.id/public/css/colors/,Jul 25th 2023 7:38 AM
8237452,https://phishtank.org/phish_detail.php?phish_id=8237452,VALID PHISH,https://accout.smba.jp.mwa-uk.com/mem/index,Jul 25th 2023 7:38 AM
8237451,https://phishtank.org/phish_detail.php?phish_id=8237451,Unknown,https://safaone-by-damac.ru,Jul 25th 2023 7:37 AM
8237450,https://phishtank.org/phish_detail.php?phish_id=8237450,Unknown,https://damaclagoons-morocco.com,Jul 25th 2023 7:34 AM
8237449,https://phishtank.org/phish_detail.php?phish_id=8237449,Unknown,https://damac-tower-nineelms.com,Jul 25th 2023 7:27 AM
8237448,https://phishtank.org/phish_detail.php?phish_id=8237448,VALID PHISH,http://web3-pancakeswap.com,Jul 25th 2023 7:26 AM
8237447,https://phishtank.org/phish_detail.php?phish_id=8237447,VALID PHISH,http://dbs.ib-digital-onlinne-web.com,Jul 25th 2023 7:25 AM
8237446,https://phishtank.org/phish_detail.php?phish_id=8237446,Unknown,https://canalcrown.com,Jul 25th 2023 7:25 AM
8237445,https://phishtank.org/phish_detail.php?phish_id=8237445,Unknown,https://miles-and-more.kartenaberchnung.com/mam/Welcome/content/login,Jul 25th 2023 7:25 AM
8237444,https://phishtank.org/phish_detail.php?phish_id=8237444,Unknown,https://metawin.icu/,Jul 25th 2023 7:23 AM
